state_name,city_code,city_name
JH,17,"DTO,GODDA, JH:Jharkhand"
JH,18,"DTO,SAHEBGANJ, JH:Jharkhand"
JH,19,"DTO,LATEHAR, JH:Jharkhand"
JH,20,"DTO,SIMDEGA, JH:Jharkhand"
JH,21,"DTO,JAMTARA, JH:Jharkhand"
JH,22,"DTO,SARAIKELA-KHARSAWAN, JH:Jharkhand"
JH,23,"D.T.O. Khunti, JH:Jharkhand"
JH,24,"D.T.O. Ramgarh, JH:Jharkhand"
TN,58Z,"UNIT OFFICE, THIRUMANGALAM,, TN:Tamil Nadu"
TN,59,"RTO,MADURAI   (NORTH), TN:Tamil Nadu"
TN,59V,"UNIT OFFICE, VADIPATTI,, TN:Tamil Nadu"
TN,59W,"UNIT OFFICE, MELUR,, TN:Tamil Nadu"
TN,60,"RTO, PERIYAKULAM, TN:Tamil Nadu"
TN,60Z,"UNIT OFFICE, UTHAMAPALAYAM,, TN:Tamil Nadu"
TN,61,"RTO, ARIYALUR, TN:Tamil Nadu"
TN,63,"RTO, SIVAGANGAI, TN:Tamil Nadu"
TN,63Z,"UNIT OFFICE, KARAIKUDI, TN:Tamil Nadu"
TN,64,"RTO, MADURAI (CENTRAL), TN:Tamil Nadu"
TN,65,"RTO, RAMANATHAPURAM, TN:Tamil Nadu"
TN,65Z,"UNIT OFFICE, PARAMAKUDI,, TN:Tamil Nadu"
TN,66,"RTO,COIMBATORE (CENTRAL), TN:Tamil Nadu"
TN,67,"RTO, VIRUDHUNAGAR, TN:Tamil Nadu"
TN,67W,"UO, ARUPPUKOTTAI, TN:Tamil Nadu"
TN,68,"RTO,KUMBAKONAM, TN:Tamil Nadu"
TN,69,"RTO, TUTICORIN, TN:Tamil Nadu"
TN,69Z,"UNIT OFFICE, KOVILPATTI,, TN:Tamil Nadu"
TN,70,"RTO, HOSUR, TN:Tamil Nadu"
TN,72,"RTO,TIRUNELVELI, TN:Tamil Nadu"
TN,72V,"UNIT OFFICE, VALLIYUR ,, TN:Tamil Nadu"
TN,73,"RTO, RANIPET, TN:Tamil Nadu"
TN,73Z,"UNIT OFFICE, ARAKKONAM,, TN:Tamil Nadu"
TN,74,"RTO, NAGERCOIL, TN:Tamil Nadu"
TN,75,"RTO, MARTHANDAM, TN:Tamil Nadu"
TN,76,"RTO,TENKASI, TN:Tamil Nadu"
TN,76V,"UO, AMBASAMUDURAM, TN:Tamil Nadu"
TN,77,"RTO OFFICE, ATTUR, TN:Tamil Nadu"
TN,77Z,"UO, VALAPADY, TN:Tamil Nadu"
TN,78,"RTO OFFICE, DHARAPURAM,, TN:Tamil Nadu"
TN,78Z,"UO, UDUMALPET, TN:Tamil Nadu"
TN,79,"RTO, SANKARANKOIL,, TN:Tamil Nadu"
TN,81,"RTO, TIRUCHIRAPPALLI EAST, TN:Tamil Nadu"
TN,81Z,"UO, TIRUVERAMBUR, TN:Tamil Nadu"
TN,82,"RTO, MAYILADUTHURAI,, TN:Tamil Nadu"
TN,82Z,"UO, SIRKALI, TN:Tamil Nadu"
TN,83,"RTO,VANIYAMBADI, TN:Tamil Nadu"
TN,83Z,"UO, TIRUPATTUR, TN:Tamil Nadu"
TN,84,"RTO, SRIVILLIPUTHUR,, TN:Tamil Nadu"
TN,84Z,"UO, SIVAKASI, TN:Tamil Nadu"
TN,85,"RTO, KUNDRATHUR, TN:Tamil Nadu"
TN,86,"RTO, ERODE WEST, TN:Tamil Nadu"
TN,88,"RTO, NAMAKKAL- SOUTH, TN:Tamil Nadu"
TN,88Z,"UO, PARAMATHIVELLUR, TN:Tamil Nadu"
TN,90,"RTO, SALEM SOUTH, TN:Tamil Nadu"
TN,91,"The Regional Transport Office, Chidambaram,, TN:Tamil Nadu"
TN,91Y,"The Motor Vehicles Inspector, Unit Office, Neyveli, TN:Tamil Nadu"
TN,91Z,"The Motor Vehicles Inspector,Unit Office,, TN:Tamil Nadu"
TN,92,"The Regional Transport Office, Tiruchendur, TN:Tamil Nadu"
TN,99,"RTO, COIMBATORE WEST, TN:Tamil Nadu"
TS,101,"RTA MANCHERIAL, TS:Telangana"
TS,102,"UNIT OFFICE HUZURABAD, TS:Telangana"
TS,103,"UNIT OFFICE JANGOAN, TS:Telangana"
TS,104,"UNIT OFFICE BHADRACHALAM, TS:Telangana"
TS,105,"UNIT OFFICE BHONGIR, TS:Telangana"
TS,106,"UNIT OFFICE GADWAL, TS:Telangana"
TS,107,"RTA MEDCHAL, TS:Telangana"
TS,108,"RTA IBRAHIMPATNAM, TS:Telangana"
TS,115,"RTA SIDDIPET, TS:Telangana"
TS,116,"UNIT OFFICE ARMOOR, TS:Telangana"
TS,201,"UNIT OFFICE ASIFABAD, TS:Telangana"
TS,202,"UNIT OFFICE JAGITYAL, TS:Telangana"
TS,203,"UNIT OFFICE MAHABUBABAD, TS:Telangana"
TS,204,"UNIT OFFICE KOTHAGUDEM, TS:Telangana"
TS,205,"UNIT OFFICE KODAD, TS:Telangana"
TS,206,"UNIT OFFICE KALWAKURTHY, TS:Telangana"
TS,207,"UNIT OFFICE PARGI, TS:Telangana"
TS,215,"UNIT OFFICE ZAHIRABAD, TS:Telangana"
TS,216,"UNIT OFFICE BHODAN, TS:Telangana"
TS,301,"UNIT OFFICE NIRMAL, TS:Telangana"
TS,302,"UNIT OFFICE PEDDAPALLI, TS:Telangana"
TS,304,"UNIT OFFICE SATTUPALLI, TS:Telangana"
TS,305,"UNIT OFFICE MIRYALAGUDA, TS:Telangana"
TS,306,"UNIT OFFICE PEBBAIR, TS:Telangana"
TS,307,"UNIT OFFICE KUKATPALLY, TS:Telangana"
TS,315,"UNIT OFFICE MEDAK, TS:Telangana"
TS,316,"UNIT OFFICE KAMAREDDY, TS:Telangana"
TS,402,"UNIT OFFICE RAMAGUNDAM, TS:Telangana"
TS,404,"UNIT OFFICE WYRA, TS:Telangana"
TS,405,"UNIT OFFICE SURYAPET, TS:Telangana"
TS,406,"UNIT OFFICE SHADNAGAR, TS:Telangana"
TS,415,"UNIT OFFICE PATANCHERUVU, TS:Telangana"
TS,502,"UNIT OFFICE SIRICILLA, TS:Telangana"
TS,602,"UNIT OFFICE KORUTLA, TS:Telangana"
TR,1,"JTC,AGARTALA, TR:Tripura"
TR,2,"DTO, UNAKOTI KAILASHAHAR, TR:Tripura"
TR,3,"DTO,SOUTH TRIPURA, TR:Tripura"
TR,4,"DTO,DHALAI, TR:Tripura"
TR,5,"DTO, NORTH TRIPURA DHARMANAGAR, TR:Tripura"
TR,6," DTO, TELIAMURA, TR:Tripura"
TR,7," DTO, BISHRAMGANJ, TR:Tripura"
TR,8," DTO, SOUTH TRIPURA, TR:Tripura"
TR,A02,"DTO,KAILASHAHAR-NORTHTRIPURA, TR:Tripura"
TR,B02,"DTO,DHARMANAGAR-NORTHTRIPURA, TR:Tripura"
UA,7,"RTO, DEHRADUN, UA:UA-Uttarakhand"
UK,1,"RTO, ALMORA, UK:Uttarakhand"
UK,2,"SUB RTO, BAGESHWAR, UK:Uttarakhand"
UK,3,"SUB RTO, TANAKPUR,CHAMPAWAT, UK:Uttarakhand"
UK,4,"RTO, HALDWANI,NAINITAL, UK:Uttarakhand"
UK,5,"SUB RTO, PITHORAGARH, UK:Uttarakhand"
UK,6,"SUB RTO, UDHAMSINGH NAGAR, UK:Uttarakhand"
UK,8,"SUB RTO, HARIDWAR, UK:Uttarakhand"
UK,9,"SUB RTO, TEHRI, UK:Uttarakhand"
UK,10,"SUB RTO, UTTARKASHI, UK:Uttarakhand"
UK,11,"SUB RTO, KARANPRAYAG,CHAMOLI, UK:Uttarakhand"
UK,12,"RTO, PAURI, UK:Uttarakhand"
UK,13,"SUB RTO, RUDRAPRAYAG, UK:Uttarakhand"
UK,14,"SUB RTO, RISHIKESH,DEHRADUN, UK:Uttarakhand"
UK,15,"SUB RTO, KOTDWAR,PAURI, UK:Uttarakhand"
UK,17,"ARTO ROORKEE, UK:Uttarakhand"
KL,66,"SRTO,KUTTANADU, KL:Kerala"
KL,67,"SRTO, UZHAVOOR, KL:Kerala"
KL,68,"SRTO, DEVIKULAM, KL:Kerala"
KL,69,"SRTO, UDUMBANCHOLA, KL:Kerala"
KL,70,"SRTO,CHITTUR, KL:Kerala"
KL,71,"SRTO, NILAMBUR, KL:Kerala"
KL,72,"SRTO, MANANTHAVADY, KL:Kerala"
KL,73,"SRTO, SULTHANBATHERY, KL:Kerala"
LD,1,"RTO,KAVARATTI, LD:Lakshadweep"
MP,4,"RTO,BHOPAL RTO, MP:Madhya Pradesh"
MP,5,"RTO,HOSHANGABAD RTO, MP:Madhya Pradesh"
MP,6,"RTO,MORENA RTO, MP:Madhya Pradesh"
MP,7,"RTO,GWALIOR RTO, MP:Madhya Pradesh"
MP,8,"ADDL.RTO,GUNA ARTO, MP:Madhya Pradesh"
MP,9,"RTO,INDORE RTO, MP:Madhya Pradesh"
MP,10,"ADDL.RTO,KHARGONE ARTO, MP:Madhya Pradesh"
MP,11,"ADDL.RTO,DHAR ARTO, MP:Madhya Pradesh"
MP,12,"ADDL.RTO,KHANDWA ARTO, MP:Madhya Pradesh"
MP,13,"RTO,UJJAIN RTO, MP:Madhya Pradesh"
MP,14,"ADDL.RTO,MANDSAUR ARTO, MP:Madhya Pradesh"
MP,15,"RTO,SAGAR RTO, MP:Madhya Pradesh"
MP,16,"ADDL.RTO,CHATTARPUR  ARTO, MP:Madhya Pradesh"
MP,17,"RTO,REWA RTO, MP:Madhya Pradesh"
MP,18,"RTO,SHAHDOL RTO, MP:Madhya Pradesh"
MP,19,"ADDL.RTO,SATNA ARTO, MP:Madhya Pradesh"
MP,20,"RTO,JABALPUR RTO, MP:Madhya Pradesh"
MP,21,"ADDL.RTO,KATNI ARTO, MP:Madhya Pradesh"
MP,22,"ADDL.RTO,SEONI ARTO, MP:Madhya Pradesh"
MP,28,"ADDL.RTO,CHHINDWARA ARTO, MP:Madhya Pradesh"
MP,30,"DTO,BHIND DTO, MP:Madhya Pradesh"
MP,31,"DTO,SHEOPUR DTO, MP:Madhya Pradesh"
MP,32,"DTO,DATIA DTO, MP:Madhya Pradesh"
MP,33,"DTO,SHIVPURI DTO, MP:Madhya Pradesh"
MP,34,"DTO,DAMOH DTO, MP:Madhya Pradesh"
MP,35,"DTO,PANNA DTO, MP:Madhya Pradesh"
MP,36,"DTO,TIKAMGARH DTO, MP:Madhya Pradesh"
MP,37,"DTO,SEHORE DTO, MP:Madhya Pradesh"
MP,38,"DTO,RAISEN DTO, MP:Madhya Pradesh"
MP,39,"DTO,RAJGARH DTO, MP:Madhya Pradesh"
MP,40,"DTO,VIDISHA DTO, MP:Madhya Pradesh"
MP,41,"DTO,DEWAS DTO, MP:Madhya Pradesh"
MP,42,"DTO,SHAJAPUR DTO, MP:Madhya Pradesh"
MP,43,"DTO,RATLAM DTO, MP:Madhya Pradesh"
MP,44,"DTO,NEEMUCH DTO, MP:Madhya Pradesh"
MP,45,"DTO,JHABUA DTO, MP:Madhya Pradesh"
MP,46,"DTO,BADWANI DTO, MP:Madhya Pradesh"
MP,47,"DTO,HARDA DTO, MP:Madhya Pradesh"
MP,48,"DTO,BETUL DTO, MP:Madhya Pradesh"
MP,49,"DTO,NARSINGHPUR DTO, MP:Madhya Pradesh"
MP,50,"DTO,BALAGHAT DTO, MP:Madhya Pradesh"
MP,51,"DTO,MANDLA DTO, MP:Madhya Pradesh"
MP,52,"DTO,DINDORI DTO, MP:Madhya Pradesh"
MP,53,"DTO,SIDHI DTO, MP:Madhya Pradesh"
MP,54,"DTO,UMARIA DTO, MP:Madhya Pradesh"
MH,1,"RTO,MUMBAI CENTRAL, MH:Maharashtra"
MH,2,"RTO,MUMBAI (WEST, MH:Maharashtra"
MH,3,"RTO,MUMBAI (EAST), MH:Maharashtra"
MH,4,"RTO,THANE, MH:Maharashtra"
MH,5,"DY.RTO,KALYAN, MH:Maharashtra"
MH,6,"DY.RTO,PEN(RAIGAD), MH:Maharashtra"
MH,7,"DY.RTO,SINDHUDURG, MH:Maharashtra"
MH,8,"DY.RTO,RATNAGIRI, MH:Maharashtra"
MH,9,"RTO,KOLHAPUR, MH:Maharashtra"
MH,10,"DY.RTO,SANGLI, MH:Maharashtra"
MH,11,"DY.RTO,SATARA, MH:Maharashtra"
MH,12,"RTO,PUNE, MH:Maharashtra"
MH,13,"DY.RTO,SOLAPUR, MH:Maharashtra"
MH,14,"DY.RTO,PIMPRI-CHINCHWAD, MH:Maharashtra"
MH,15,"RTO,NASHIK, MH:Maharashtra"
MH,16,"DY.RTO,AHMEDNAGAR, MH:Maharashtra"
MH,17,"DY.RTO,SHRIRAMPUR, MH:Maharashtra"
MH,18,"DY.RTO,DHULE, MH:Maharashtra"
MH,19,"DY.RTO,JALGAON, MH:Maharashtra"
MH,20,"RTO,AURANGABAD, MH:Maharashtra"
MH,21,"DY.RTO,JALNA, MH:Maharashtra"
MH,22,"DY.RTO,PARBHANI, MH:Maharashtra"
MH,23,"DY.RTO,BEED, MH:Maharashtra"
MH,24,"RTO,LATUR, MH:Maharashtra"
MH,25,"DY.RTO,OSMANABAD, MH:Maharashtra"
MH,26,"RTO,NANDED, MH:Maharashtra"
MH,27,"RTO,AMRAVATI, MH:Maharashtra"
MH,28,"DY.RTO,BULDHANA, MH:Maharashtra"
MH,29,"DY.RTO,YAWATMAL, MH:Maharashtra"
MH,30,"DY.RTO,AKOLA, MH:Maharashtra"
MH,31,"RTO,NAGPUR (URBAN), MH:Maharashtra"
MH,32,"DY. RTO,WARDHA, MH:Maharashtra"
MH,33,"DY. RTO,GADCHIROLI, MH:Maharashtra"
MH,34,"DY. RTO,CHANDRAPUR, MH:Maharashtra"
MH,35,"DY. RTO,GONDIA, MH:Maharashtra"
MH,36,"DY. RTO,BHANDARA, MH:Maharashtra"
MH,37,"DY. RTO,VASHIM, MH:Maharashtra"
MH,38,"DY. RTO,HINGOLI, MH:Maharashtra"
MH,39,"DY. RTO,NANDURBAR, MH:Maharashtra"
MH,40,"RTO,NAGPUR (RURAL), MH:Maharashtra"
MH,41,"DY.RTO,MALEGAON, MH:Maharashtra"
MH,42,"DY.RTO,BARAMATI, MH:Maharashtra"
MH,43,"DY.RTO,VASHI, MH:Maharashtra"
MH,44,"DY.RTO,AMBEJOGAI, MH:Maharashtra"
MH,45,"DY.RTO,AKLUJ, MH:Maharashtra"
MH,46,"RTO, PANVEL, MH:Maharashtra"
MH,47,"DY.RTO,BORIVALI, MH:Maharashtra"
MH,48,"DY. RTO VASAI-VIRAR, MH:Maharashtra"
MH,49,"DY.RTO, NAGPUR (EAST), MH:Maharashtra"
MH,50,"DY.RTO, KARAD, MH:Maharashtra"
MN,1,"DTO, IMPHAL WEST, MN:Manipur"
MN,2,"DTO, CHURACHANDPUR, MN:Manipur"
MN,3,"DTO, KANGPOKPI, MN:Manipur"
MN,4,"DTO, THOUBAL, MN:Manipur"
MN,5,"DTO, BISHNUPUR, MN:Manipur"
MN,6,"DTO, IMPHAL EAST, MN:Manipur"
MN,7,"Ukhrul, MN:Manipur"
MN,8,"Senapati, MN:Manipur"
ML,4,"DTO,JOWAI, ML:Meghalaya"
ML,5,"DTO,SHILLONG, ML:Meghalaya"
ML,6,"DTO,NONGSTOIN, ML:Meghalaya"
ML,7,"DTO,WILLIAMANAGAR, ML:Meghalaya"
ML,8,"DTO,TURA, ML:Meghalaya"
ML,9,"DTO,BAGHMARA, ML:Meghalaya"
ML,10,"DTO,NONGPOH, ML:Meghalaya"
ML,11,"DTO KHLIEHRIAT, ML:Meghalaya"
ML,12,"DTO MAWKYRWAT, ML:Meghalaya"
ML,13,"DTO RESUBELPARA, ML:Meghalaya"
ML,14,"DTO AMPATI, ML:Meghalaya"
MZ,1,"DTO,AIZAWL, MZ:Mizoram"
MZ,2,"DTO,LUNGLEI, MZ:Mizoram"
MZ,3,"DTO,SAIHA, MZ:Mizoram"
MZ,4,"DTO,CHAMPHAI, MZ:Mizoram"
MZ,5,"DTO,KOLASIB, MZ:Mizoram"
MZ,6,"DTO,SERCHHIP, MZ:Mizoram"
MZ,7,"DTO,LAWNGTLAI, MZ:Mizoram"
MZ,8,"DTO,MAMIT, MZ:Mizoram"
NL,1,"RTO, KOHIMA, NL:Nagaland"
NL,2,"RTO, MOKOKCHUNG, NL:Nagaland"
NL,3,"DTO, TUENSANG, NL:Nagaland"
NL,4,"DTO, MON, NL:Nagaland"
NL,5,"DTO, WOKHA, NL:Nagaland"
NL,6,"DTO, ZUNHEBOTO, NL:Nagaland"
NL,7,"DTO, DIMAPUR, NL:Nagaland"
NL,8,"DTO, PHEK, NL:Nagaland"
UP,11,"RTO,SAHARANPUR, UP:Uttar Pradesh"
UP,12,"ASST.RTO,MUZAFFARNAGAR, UP:Uttar Pradesh"
UP,13,"ASST.RTO, BULANDSHAHAR, UP:Uttar Pradesh"
UP,14,"RTO, GHAZIABAD, UP:Uttar Pradesh"
UP,15,"RTO, MEERUT, UP:Uttar Pradesh"
UP,16,"ASST.RTO, GAUTAMBUDHNAGAR, UP:Uttar Pradesh"
UP,17,"ASST.RTO, BAGHPAT, UP:Uttar Pradesh"
UP,19,"ARTO OFFICE,SHAMLI, UP:Uttar Pradesh"
UP,20,"ASST.RTO, BIJNOR, UP:Uttar Pradesh"
UP,21,"RTO, MORADABAD, UP:Uttar Pradesh"
UP,22,"ASST.RTO, RAMPUR, UP:Uttar Pradesh"
UP,23,"ASST.RTO, JYOTIBAPHULE NAGAR, UP:Uttar Pradesh"
UP,24,"ASST.RTO, BADAUN, UP:Uttar Pradesh"
UP,25,"RTO, BAREILLY, UP:Uttar Pradesh"
UP,26,"ASST.RTO, PILIBHIT, UP:Uttar Pradesh"
UP,27,"ASST.RTO, SHAHJAHANPUR, UP:Uttar Pradesh"
UP,30,"ASST.RTO, HARDOI, UP:Uttar Pradesh"
UP,31,"ASST.RTO, LAKHIMPUR KHIRI, UP:Uttar Pradesh"
UP,32,"RTO, LUCKNOW, UP:Uttar Pradesh"
UP,32A,"ARTO, MAHANAGAR LUCKNOW, UP:Uttar Pradesh"
UP,33,"ASST.RTO, RAEBARELI, UP:Uttar Pradesh"
UP,34,"ASST.RTO, SITAPUR, UP:Uttar Pradesh"
UP,35,"ASST.RTO, UNNAO, UP:Uttar Pradesh"
UP,36,"ARTO OFFICE,AMETHI, UP:Uttar Pradesh"
UP,37,"ARTO OFFICE,HAPUR, UP:Uttar Pradesh"
UP,38,"ARTO OFFICE,SAMBHAL, UP:Uttar Pradesh"
UP,40,"ASST.RTO, BAHRAICH, UP:Uttar Pradesh"
UP,41,"ASST.RTO, BARABANKI, UP:Uttar Pradesh"
UP,42,"RTO, FAIZABAD, UP:Uttar Pradesh"
UP,43,"RTO, GONDA, UP:Uttar Pradesh"
UP,44,"ASST.RTO, SULTANPUR, UP:Uttar Pradesh"
UP,45,"ASST.RTO, AMBEDKAR NAGAR, UP:Uttar Pradesh"
UP,46,"ASST.RTO, SHRAVASTI, UP:Uttar Pradesh"
UP,47,"ASST.RTO, BALRAMPUR, UP:Uttar Pradesh"
UP,50,"RTO, AZAMGARH, UP:Uttar Pradesh"
UP,51,"RTO, BASTI, UP:Uttar Pradesh"
UP,52,"ASST.RTO, DEORIA, UP:Uttar Pradesh"
UP,53,"RTO, GORAKHPUR, UP:Uttar Pradesh"
UP,54,"ASST.RTO, MAU, UP:Uttar Pradesh"
UP,55,"ASST.RTO, SIDDHARTHNAGAR, UP:Uttar Pradesh"
UP,56,"ASST.RTO, MAHRAJGANJ, UP:Uttar Pradesh"
UP,57,"ASST.RTO, PADRAUNA (KRUSHI NAGAR), UP:Uttar Pradesh"
UP,58,"ASST.RTO, SANT KABIR NAGAR, UP:Uttar Pradesh"
UP,60,"ASST.RTO, BALLIA, UP:Uttar Pradesh"
UP,61,"ASST.RTO, GHAZIPUR, UP:Uttar Pradesh"
UP,62,"ASST.RTO, JAUNPUR, UP:Uttar Pradesh"
UP,63,"RTO, MIRZAPUR, UP:Uttar Pradesh"
UP,64,"ASST.RTO, SONBHADRA, UP:Uttar Pradesh"
UP,65,"RTO, VARANASI, UP:Uttar Pradesh"
UP,65A,"RTO EXTENTION COUNTER OFFICE, VARANASI, UP:Uttar Pradesh"
UP,66,"ASST.RTO, BHADOHI, UP:Uttar Pradesh"
UP,67,"ASST.RTO, CHANDAULI, UP:Uttar Pradesh"
UP,70,"RTO, ALLAHABAD, UP:Uttar Pradesh"
UP,71,"ASST.RTO, FATEHPUR, UP:Uttar Pradesh"
UP,72,"ASST.RTO, PRATAPGARH, UP:Uttar Pradesh"
UP,73,"ASST.RTO, KAUSHAMBI, UP:Uttar Pradesh"
UP,74,"ASST.RTO, KANNAUJ, UP:Uttar Pradesh"
UP,75,"ASST.RTO, ETAWAH, UP:Uttar Pradesh"
UP,76,"ASST.RTO, FARRUKHABAD, UP:Uttar Pradesh"
UP,77,"ASST.RTO, KANPUR DEHAT, UP:Uttar Pradesh"
UP,78,"RTO, KANPUR NAGAR, UP:Uttar Pradesh"
UP,79,"ASST.RTO, AURAIYA, UP:Uttar Pradesh"
UP,80,"RTO, AGRA, UP:Uttar Pradesh"
UP,81,"RTO, ALIGARH, UP:Uttar Pradesh"
UP,82,"ASST.RTO, ETAH, UP:Uttar Pradesh"
UP,83,"ASST.RTO, FIROZABAD, UP:Uttar Pradesh"
UP,84,"ASST.RTO, MAINPURI, UP:Uttar Pradesh"
UP,85,"ASST.RTO, MATHURA, UP:Uttar Pradesh"
UP,86,"ASST.RTO, HATHRASH (MAHAMAYA NAGAR), UP:Uttar Pradesh"
UP,87,"ASST.RTO, KANSHIRAM NAGAR, UP:Uttar Pradesh"
UP,90,"RTO, BANDA, UP:Uttar Pradesh"
UP,91,"ASST.RTO, HAMIRPUR, UP:Uttar Pradesh"
UP,92,"ASST.RTO, JALAUN, UP:Uttar Pradesh"
UP,93,"RTO, JHANSI, UP:Uttar Pradesh"
UP,94,"ASST.RTO, LALITPUR, UP:Uttar Pradesh"
UP,95,"ASST.RTO, MAHOBA, UP:Uttar Pradesh"
UP,96,"ASST.RTO, CHITRAKOOT DHAM, UP:Uttar Pradesh"
WB,1,"PUBLIC VEHICLES DEPARTMENT, WB:West Bengal"
WB,5,"PUBLIC VEHICLES DEPARTMENT, KASBA UNIT, WB:West Bengal"
WB,7,"PUBLIC VEHICLES DEPARTMENT, SALT LAKE UNIT, WB:West Bengal"
WB,9,"PUBLIC VEHICLES DEPARTMENT, BEHALA UNIT, WB:West Bengal"
WB,11,"RTO,HOWRAH, WB:West Bengal"
WB,13,"ARTO ULUBERIA, WB:West Bengal"
WB,15,"RTO,HOOGHLY, WB:West Bengal"
WB,17,"ARTO SERAMPORE, WB:West Bengal"
WB,19,"RTO,ALIPUR, WB:West Bengal"
WB,21,"ARTO BASIRHAT, WB:West Bengal"
WB,23,"ADDL.RTO, BARRACKPORE, WB:West Bengal"
WB,25,"RTO,BARASAT, WB:West Bengal"
WB,27,"ARTO BONGAON, WB:West Bengal"
WB,29,"RTO,TAMLUK, WB:West Bengal"
WB,31,"RTO,CONTAI, WB:West Bengal"
WB,33,"RTO,MEDINIPUR, WB:West Bengal"
WB,35,"ARTO KHRAGPUR, WB:West Bengal"
WB,37,"ADDL.RTO,ASANSOLE, WB:West Bengal"
WB,39,"ADDL.RTO,DURGAPUR, WB:West Bengal"
WB,41,"RTO,BURDWAN, WB:West Bengal"
WB,43,"ARTO KALNA, WB:West Bengal"
WB,45,"ARTO RAMPURHAT, WB:West Bengal"
WB,47,"ARTO BOLPUR, WB:West Bengal"
WB,49,"ARTO JHARGRAM, WB:West Bengal"
WB,51,"RTO,NADIA, WB:West Bengal"
WB,53,"RTO,BIRBHUM, WB:West Bengal"
WB,55,"RTO,PURULIA, WB:West Bengal"
WB,57,"RTO,MURSHIDABAD, WB:West Bengal"
WB,59,"RTO,RAIGUNJ, WB:West Bengal"
WB,61,"RTO,BALUGHAT, WB:West Bengal"
WB,63,"RTO,COOCH BEHAR, WB:West Bengal"
WB,65,"RTO,MALDA, WB:West Bengal"
WB,67,"RTO,BANKURA, WB:West Bengal"
WB,69,"RTO,ALIPURDUAR, WB:West Bengal"
WB,71,"RTO,JALPAIGURI, WB:West Bengal"
WB,73,"RTO,SILIGURI, WB:West Bengal"
WB,77,"RTO,DARJEELING, WB:West Bengal"
WB,81,"ARTO RAGHUNATHPUR, WB:West Bengal"
WB,83,"ARTO CHANCHAL, WB:West Bengal"
WB,85,"ARTO MATHABHANGA, WB:West Bengal"
WB,87,"ARTO BISHNUPUR, WB:West Bengal"
WB,89,"ARTO KALYANI, WB:West Bengal"
WB,91,"ARTO ISLAMPUR, WB:West Bengal"
WB,93,"ARTO JANGIPUR, WB:West Bengal"
WB,95,"ARTO BARUIPUR, WB:West Bengal"
WB,97,"ARTO DIAMOND HARBOUR, WB:West Bengal"
